city,country,country_code,state
Chelsea,United States,US,Michigan
Southfield,United States,US,Michigan
Burton,United States,US,Michigan
Ironwood,United States,US,Michigan
Benton Harbor,United States,US,Michigan
Milan,United States,US,Michigan
Grosse Pointe Farms,United States,US,Michigan
Portage,United States,US,Michigan
Dearborn Heights,United States,US,Michigan
Springfield,United States,US,Michigan
Farmington Hills,United States,US,Michigan
Iron Mountain,United States,US,Michigan
Ferndale,United States,US,Michigan
Hillsdale,United States,US,Michigan
Plymouth,United States,US,Michigan
Woodhaven,United States,US,Michigan
Royal Oak,United States,US,Michigan
Central Falls,United States,US,Rhode Island
Providence,United States,US,Rhode Island
Warwick,United States,US,Rhode Island
Cranston,United States,US,Rhode Island
East Providence,United States,US,Rhode Island
Newport,United States,US,Rhode Island
Woonsocket,United States,US,Rhode Island
Pawtucket,United States,US,Rhode Island
Park City,United States,US,Kansas
Arkansas City,United States,US,Kansas
Ottawa,United States,US,Kansas
El Dorado,United States,US,Kansas
Ulysses,United States,US,Kansas
Iola,United States,US,Kansas
Mulvane,United States,US,Kansas
Valley Center,United States,US,Kansas
Overland Park,United States,US,Kansas
Leavenworth,United States,US,Kansas
Lansing,United States,US,Kansas
Junction City,United States,US,Kansas
Roeland Park,United States,US,Kansas
Gardner,United States,US,Kansas
Spring Hill,United States,US,Kansas
Prairie Village,United States,US,Kansas
Pratt,United States,US,Kansas
McPherson,United States,US,Kansas
Great Bend,United States,US,Kansas
Liberal,United States,US,Kansas
Pittsburg,United States,US,Kansas
Newton,United States,US,Kansas
Lenexa,United States,US,Kansas
Fort Scott,United States,US,Kansas
Parsons,United States,US,Kansas
Winfield,United States,US,Kansas
Emporia,United States,US,Kansas
Paola,United States,US,Kansas
Concordia,United States,US,Kansas
Bonner Springs,United States,US,Kansas
Abilene,United States,US,Kansas
Topeka,United States,US,Kansas
Hutchinson,United States,US,Kansas
Shawnee,United States,US,Kansas
Independence,United States,US,Kansas
Chanute,United States,US,Kansas
Dodge City,United States,US,Kansas
Andover,United States,US,Kansas
Hays,United States,US,Kansas
Eudora,United States,US,Kansas
Wellington,United States,US,Kansas
Coffeyville,United States,US,Kansas
Garden City,United States,US,Kansas
Tonganoxie,United States,US,Kansas
Kansas City,United States,US,Kansas
Augusta,United States,US,Kansas
Leawood,United States,US,Kansas
Colby,United States,US,Kansas
Atchison,United States,US,Kansas
Haysville,United States,US,Kansas
Salina,United States,US,Kansas
Lawrence,United States,US,Kansas
Merriam,United States,US,Kansas
Olathe,United States,US,Kansas
Manhattan,United States,US,Kansas
Wichita,United States,US,Kansas
Derby,United States,US,Kansas
Mission,United States,US,Kansas
Hamilton,United States,US,Montana
Butte,United States,US,Montana
Missoula,United States,US,Montana
Belgrade,United States,US,Montana
Kalispell,United States,US,Montana
Great Falls,United States,US,Montana
Billings,United States,US,Montana
Glendive,United States,US,Montana
Miles City,United States,US,Montana
Lewistown,United States,US,Montana
Havre,United States,US,Montana
Sidney,United States,US,Montana
Whitefish,United States,US,Montana
Bozeman,United States,US,Montana
Laurel,United States,US,Montana
Columbia Falls,United States,US,Montana
Helena,United States,US,Montana
Polson,United States,US,Montana
Livingston,United States,US,Montana
Columbia,United States,US,Mississippi
Batesville,United States,US,Mississippi
Flowood,United States,US,Mississippi
Crystal Springs,United States,US,Mississippi
Diamondhead,United States,US,Mississippi
Hattiesburg,United States,US,Mississippi
Clarksdale,United States,US,Mississippi
Ocean Springs,United States,US,Mississippi
Canton,United States,US,Mississippi
West Point,United States,US,Mississippi
Bay Saint Louis,United States,US,Mississippi
Booneville,United States,US,Mississippi
Oxford,United States,US,Mississippi
Brookhaven,United States,US,Mississippi
Yazoo City,United States,US,Mississippi
Petal,United States,US,Mississippi
Southaven,United States,US,Mississippi
Holly Springs,United States,US,Mississippi
Kosciusko,United States,US,Mississippi
Clinton,United States,US,Mississippi
Indianola,United States,US,Mississippi
Philadelphia,United States,US,Mississippi
Starkville,United States,US,Mississippi
Amory,United States,US,Mississippi
Natchez,United States,US,Mississippi
Pontotoc,United States,US,Mississippi
Biloxi,United States,US,Mississippi
Pascagoula,United States,US,Mississippi
New Albany,United States,US,Mississippi
Gulfport,United States,US,Mississippi
Jackson,United States,US,Mississippi
Pearl,United States,US,Mississippi
Vicksburg,United States,US,Mississippi
Senatobia,United States,US,Mississippi
Cleveland,United States,US,Mississippi
Laurel,United States,US,Mississippi
Waveland,United States,US,Mississippi
Richland,United States,US,Mississippi
Horn Lake,United States,US,Mississippi
Greenwood,United States,US,Mississippi
Ridgeland,United States,US,Mississippi
McComb,United States,US,Mississippi
Long Beach,United States,US,Mississippi
Brandon,United States,US,Mississippi
Meridian,United States,US,Mississippi
Columbus,United States,US,Mississippi
Madison,United States,US,Mississippi
Greenville,United States,US,Mississippi
Picayune,United States,US,Mississippi
D'Iberville,United States,US,Mississippi
Gautier,United States,US,Mississippi
Grenada,United States,US,Mississippi
Pass Christian,United States,US,Mississippi
Hernando,United States,US,Mississippi
Moss Point,United States,US,Mississippi
Byram,United States,US,Mississippi
Corinth,United States,US,Mississippi
Olive Branch,United States,US,Mississippi
Tupelo,United States,US,Mississippi
Clover,United States,US,South Carolina
Columbia,United States,US,South Carolina
Lake City,United States,US,South Carolina
Hardeeville,United States,US,South Carolina
Greer,United States,US,South Carolina
Dillon,United States,US,South Carolina
Mount Pleasant,United States,US,South Carolina
Kingstree,United States,US,South Carolina
Goose Creek,United States,US,South Carolina
Summerville,United States,US,South Carolina
Laurens,United States,US,South Carolina
Lexington,United States,US,South Carolina
Hartsville,United States,US,South Carolina
Bluffton,United States,US,South Carolina
Irmo,United States,US,South Carolina
Mullins,United States,US,South Carolina
Gaffney,United States,US,South Carolina
Fort Mill,United States,US,South Carolina
Hilton Head Island,United States,US,South Carolina
Camden,United States,US,South Carolina
Clinton,United States,US,South Carolina
Batesburg-Leesville,United States,US,South Carolina
Walterboro,United States,US,South Carolina
Hollywood,United States,US,South Carolina
Orangeburg,United States,US,South Carolina
Charleston,United States,US,South Carolina
Aiken,United States,US,South Carolina
Sumter,United States,US,South Carolina
Belton,United States,US,South Carolina
Newberry,United States,US,South Carolina
Myrtle Beach,United States,US,South Carolina
Union,United States,US,South Carolina
York,United States,US,South Carolina
North Myrtle Beach,United States,US,South Carolina
Cayce,United States,US,South Carolina
Clemson,United States,US,South Carolina
Moncks Corner,United States,US,South Carolina
Marion,United States,US,South Carolina
Darlington,United States,US,South Carolina
Anderson,United States,US,South Carolina
Central,United States,US,South Carolina
West Columbia,United States,US,South Carolina
Beaufort,United States,US,South Carolina
North Charleston,United States,US,South Carolina
Conway,United States,US,South Carolina
Bennettsville,United States,US,South Carolina
Simpsonville,United States,US,South Carolina
Georgetown,United States,US,South Carolina
Cheraw,United States,US,South Carolina
Bishopville,United States,US,South Carolina
Spartanburg,United States,US,South Carolina
Greenwood,United States,US,South Carolina
Ridgeland,United States,US,South Carolina
Hanahan,United States,US,South Carolina
Rock Hill,United States,US,South Carolina
Chester,United States,US,South Carolina
Seneca,United States,US,South Carolina
Port Royal,United States,US,South Carolina
Greenville,United States,US,South Carolina
Fountain Inn,United States,US,South Carolina
Forest Acres,United States,US,South Carolina
Abbeville,United States,US,South Carolina
North Augusta,United States,US,South Carolina
Tega Cay,United States,US,South Carolina
Florence,United States,US,South Carolina
Lancaster,United States,US,South Carolina
Mauldin,United States,US,South Carolina
Travelers Rest,United States,US,South Carolina
Easley,United States,US,South Carolina
Corbin,United States,US,Kentucky
Union,United States,US,Kentucky
Jeffersontown,United States,US,Kentucky
Taylor Mill,United States,US,Kentucky
Radcliff,United States,US,Kentucky
Winchester,United States,US,Kentucky
Bowling Green,United States,US,Kentucky
Somerset,United States,US,Kentucky
Columbia,United States,US,Kentucky
Beaver Dam,United States,US,Kentucky
Fort Thomas,United States,US,Kentucky
Grayson,United States,US,Kentucky
Richmond,United States,US,Kentucky
Louisville,United States,US,Kentucky
Middletown,United States,US,Kentucky
Hopkinsville,United States,US,Kentucky
Wilmore,United States,US,Kentucky
Lebanon,United States,US,Kentucky
Glasgow,United States,US,Kentucky
Fort Mitchell,United States,US,Kentucky
Newport,United States,US,Kentucky
Manchester,United States,US,Kentucky
Barbourville,United States,US,Kentucky
Covington,United States,US,Kentucky
Monticello,United States,US,Kentucky
Carrollton,United States,US,Kentucky
Harrodsburg,United States,US,Kentucky
Shepherdsville,United States,US,Kentucky
Flatwoods,United States,US,Kentucky
Frankfort,United States,US,Kentucky
Owensboro,United States,US,Kentucky
Campbellsville,United States,US,Kentucky
Cold Spring,United States,US,Kentucky
Highland Heights,United States,US,Kentucky
Versailles,United States,US,Kentucky
Vine Grove,United States,US,Kentucky
Danville,United States,US,Kentucky
Edgewood,United States,US,Kentucky
Morehead,United States,US,Kentucky
Erlanger,United States,US,Kentucky
Paris,United States,US,Kentucky
Paintsville,United States,US,Kentucky
Henderson,United States,US,Kentucky
Lyndon,United States,US,Kentucky
Paducah,United States,US,Kentucky
Lexington,United States,US,Kentucky
Oak Grove,United States,US,Kentucky
Shelbyville,United States,US,Kentucky
Nicholasville,United States,US,Kentucky
La Grange,United States,US,Kentucky
Leitchfield,United States,US,Kentucky
Princeton,United States,US,Kentucky
Fort Wright,United States,US,Kentucky
Mayfield,United States,US,Kentucky
Elsmere,United States,US,Kentucky
Georgetown,United States,US,Kentucky
Ashland,United States,US,Kentucky
Hillview,United States,US,Kentucky
Madisonville,United States,US,Kentucky
Mount Sterling,United States,US,Kentucky
Williamsburg,United States,US,Kentucky
Bellevue,United States,US,Kentucky
Villa Hills,United States,US,Kentucky
Alexandria,United States,US,Kentucky
Lawrenceburg,United States,US,Kentucky
London,United States,US,Kentucky
Independence,United States,US,Kentucky
Bardstown,United States,US,Kentucky
Mount Washington,United States,US,Kentucky
Pikeville,United States,US,Kentucky
Elizabethtown,United States,US,Kentucky
Hazard,United States,US,Kentucky
Cynthiana,United States,US,Kentucky
Shively,United States,US,Kentucky
Dayton,United States,US,Kentucky
Russellville,United States,US,Kentucky
Harlan,United States,US,Kentucky
Franklin,United States,US,Kentucky
Murray,United States,US,Kentucky
Berea,United States,US,Kentucky
Florence,United States,US,Kentucky
Saint Matthews,United States,US,Kentucky
Central City,United States,US,Kentucky
Prestonsburg,United States,US,Kentucky
Douglass Hills,United States,US,Kentucky
Maysville,United States,US,Kentucky
Morganfield,United States,US,Kentucky
Saint Helens,United States,US,Oregon
Madras,United States,US,Oregon
Coos Bay,United States,US,Oregon
North Bend,United States,US,Oregon
Happy Valley,United States,US,Oregon
Medford,United States,US,Oregon
Independence,United States,US,Oregon
Forest Grove,United States,US,Oregon
Sandy,United States,US,Oregon
Newberg,United States,US,Oregon
Klamath Falls,United States,US,Oregon
Umatilla,United States,US,Oregon
Pendleton,United States,US,Oregon
Molalla,United States,US,Oregon
Junction City,United States,US,Oregon
Sweet Home,United States,US,Oregon
Prineville,United States,US,Oregon
Lebanon,United States,US,Oregon
McMinnville,United States,US,Oregon
Tualatin,United States,US,Oregon
Silverton,United States,US,Oregon
Damascus,United States,US,Oregon
Sutherlin,United States,US,Oregon
Canby,United States,US,Oregon
Lake Oswego,United States,US,Oregon
Ontario,United States,US,Oregon
Sheridan,United States,US,Oregon
Central Point,United States,US,Oregon
Bend,United States,US,Oregon
Milton-Freewater,United States,US,Oregon
Baker City,United States,US,Oregon
Veneta,United States,US,Oregon
Creswell,United States,US,Oregon
Redmond,United States,US,Oregon
Seaside,United States,US,Oregon
Newport,United States,US,Oregon
Gladstone,United States,US,Oregon
La Grande,United States,US,Oregon
Warrenton,United States,US,Oregon
Grants Pass,United States,US,Oregon
Cottage Grove,United States,US,Oregon
Cornelius,United States,US,Oregon
Sherwood,United States,US,Oregon
Monmouth,United States,US,Oregon
Wilsonville,United States,US,Oregon
Winston,United States,US,Oregon
Salem,United States,US,Oregon
Oregon City,United States,US,Oregon
Tigard,United States,US,Oregon
Troutdale,United States,US,Oregon
Brookings,United States,US,Oregon
Fairview,United States,US,Oregon
Beaverton,United States,US,Oregon
Ashland,United States,US,Oregon
Gresham,United States,US,Oregon
Tillamook,United States,US,Oregon
Portland,United States,US,Oregon
Roseburg,United States,US,Oregon
Scappoose,United States,US,Oregon
Albany,United States,US,Oregon
The Dalles,United States,US,Oregon
Astoria,United States,US,Oregon
Hermiston,United States,US,Oregon
Eugene,United States,US,Oregon
Milwaukie,United States,US,Oregon
Keizer,United States,US,Oregon
West Linn,United States,US,Oregon
Dallas,United States,US,Oregon
Hood River,United States,US,Oregon
Corvallis,United States,US,Oregon
Talent,United States,US,Oregon
Stayton,United States,US,Oregon
Florence,United States,US,Oregon
Hillsboro,United States,US,Oregon
Springfield,United States,US,Oregon
Woodburn,United States,US,Oregon
